out,batter,name,they,us,b1,b2,b3,call,thisatbat,p4count,balls,strikes,inthezone,t_b,inning
1,Luis Valbuena,Maeda,0,0,1,1,0,B,1,B,0.0,0.0,0,t,4
1,Luis Valbuena,Maeda,0,0,1,1,0,C,2,BC,1.0,0.0,1,t,4
1,Luis Valbuena,Maeda,0,0,1,1,0,B,3,BCB,1.0,1.0,0,t,4
1,Luis Valbuena,Maeda,0,0,1,1,0,F,4,BCBF,2.0,1.0,1,t,4
1,Luis Valbuena,Maeda,0,0,1,1,0,S,5,BCBFS,2.0,2.0,1,t,4
2,Andrelton Simmons,Maeda,0,0,1,1,0,B,1,B,0.0,0.0,0,t,4
2,Andrelton Simmons,Maeda,0,0,1,1,0,X,2,BX,1.0,0.0,1,t,4
0,Ben Revere,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,5
0,Ben Revere,Maeda,0,0,0,0,0,S,2,CS,0.0,1.0,1,t,5
0,Ben Revere,Maeda,0,0,0,0,0,F,3,CSF,0.0,2.0,1,t,5
0,Ben Revere,Maeda,0,0,0,0,0,B,4,CSFB,0.0,2.0,0,t,5
0,Ben Revere,Maeda,0,0,0,0,0,B,5,CSFBB,1.0,2.0,0,t,5
0,Ben Revere,Maeda,0,0,0,0,0,F,6,CSFBBF,2.0,2.0,1,t,5
0,Ben Revere,Maeda,0,0,0,0,0,F,7,CSFBBFF,2.0,2.0,1,t,5
0,Ben Revere,Maeda,0,0,0,0,0,X,8,CSFBBFFX,2.0,2.0,1,t,5
1,Martin Maldonado,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,5
1,Martin Maldonado,Maeda,0,0,0,0,0,X,2,CX,0.0,1.0,1,t,5
2,Cliff Pennington,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,5
2,Cliff Pennington,Maeda,0,0,0,0,0,B,2,CB,0.0,1.0,0,t,5
2,Cliff Pennington,Maeda,0,0,0,0,0,X,3,CBX,1.0,1.0,1,t,5
2,Jesse Chavez,Maeda,0,0,0,1,0,F,1,F,0.0,0.0,1,t,5
2,Jesse Chavez,Maeda,0,0,0,1,0,F,2,FF,0.0,1.0,1,t,5
2,Jesse Chavez,Maeda,0,0,0,1,0,B,3,FFB,0.0,2.0,0,t,5
2,Jesse Chavez,Maeda,0,0,0,1,0,S,4,FFBS,1.0,2.0,1,t,5
0,Eric Young Jr.,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,6
0,Eric Young Jr.,Maeda,0,0,0,0,0,C,2,BC,1.0,0.0,1,t,6
0,Eric Young Jr.,Maeda,0,0,0,0,0,X,3,BCX,1.0,1.0,1,t,6
1,Kole Calhoun,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,6
1,Kole Calhoun,Maeda,0,0,0,0,0,S,2,BS,1.0,0.0,1,t,6
1,Kole Calhoun,Maeda,0,0,0,0,0,X,3,BSX,1.0,1.0,1,t,6
2,Yunel Escobar,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,6
2,Yunel Escobar,Maeda,0,0,0,0,0,X,2,BX,1.0,0.0,1,t,6
0,Luis Valbuena,Maeda,0,4,0,0,0,C,1,C,0.0,0.0,1,t,7
0,Luis Valbuena,Maeda,0,4,0,0,0,F,2,CF,0.0,1.0,1,t,7
0,Luis Valbuena,Maeda,0,4,0,0,0,S,3,CFS,0.0,2.0,1,t,7
1,Andrelton Simmons,Maeda,0,4,0,0,0,C,1,C,0.0,0.0,1,t,7
1,Andrelton Simmons,Maeda,0,4,0,0,0,M,2,CM,0.0,1.0,0,t,7
1,Andrelton Simmons,Maeda,0,4,0,0,0,F,3,CMF,0.0,2.0,1,t,7
1,Andrelton Simmons,Maeda,0,4,0,0,0,B,4,CMFB,0.0,2.0,0,t,7
1,Andrelton Simmons,Maeda,0,4,0,0,0,S,5,CMFBS,1.0,2.0,1,t,7
2,Ben Revere,Maeda,0,4,0,0,0,B,1,B,0.0,0.0,0,t,7
2,Ben Revere,Maeda,0,4,0,0,0,C,2,BC,1.0,0.0,1,t,7
2,Ben Revere,Maeda,0,4,0,0,0,X,3,BCX,1.0,1.0,1,t,7
0,Jose Pirela,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,b,1
0,Jose Pirela,Maeda,0,0,0,0,0,C,2,CC,0.0,1.0,1,b,1
0,Jose Pirela,Maeda,0,0,0,0,0,B,3,CCB,0.0,2.0,0,b,1
0,Jose Pirela,Maeda,0,0,0,0,0,X,4,CCBX,1.0,2.0,1,b,1
1,Manuel Margot,Maeda,0,0,0,0,0,F,1,F,0.0,0.0,1,b,1
1,Manuel Margot,Maeda,0,0,0,0,0,B,2,FB,0.0,1.0,0,b,1
1,Manuel Margot,Maeda,0,0,0,0,0,C,3,FBC,1.0,1.0,1,b,1
1,Manuel Margot,Maeda,0,0,0,0,0,B,4,FBCB,1.0,2.0,0,b,1
1,Manuel Margot,Maeda,0,0,0,0,0,B,5,FBCBB,2.0,2.0,0,b,1
1,Manuel Margot,Maeda,0,0,0,0,0,X,6,FBCBBX,3.0,2.0,1,b,1
1,Cory Spangenberg,Maeda,1,0,0,0,0,B,1,B,0.0,0.0,0,b,1
1,Cory Spangenberg,Maeda,1,0,0,0,0,B,2,BB,1.0,0.0,0,b,1
1,Cory Spangenberg,Maeda,1,0,0,0,0,X,3,BBX,2.0,0.0,1,b,1
2,Hunter Renfroe,Maeda,1,0,0,0,0,B,1,B,0.0,0.0,0,b,1
2,Hunter Renfroe,Maeda,1,0,0,0,0,C,2,BC,1.0,0.0,1,b,1
2,Hunter Renfroe,Maeda,1,0,0,0,0,F,3,BCF,1.0,1.0,1,b,1
2,Hunter Renfroe,Maeda,1,0,0,0,0,B,4,BCFB,1.0,2.0,0,b,1
2,Hunter Renfroe,Maeda,1,0,0,0,0,X,5,BCFBX,2.0,2.0,1,b,1
2,Hector Sanchez,Maeda,1,0,0,1,0,C,1,C,0.0,0.0,1,b,1
2,Hector Sanchez,Maeda,1,0,0,1,0,C,2,CC,0.0,1.0,1,b,1
2,Hector Sanchez,Maeda,1,0,0,1,0,F,3,CCF,0.0,2.0,1,b,1
2,Hector Sanchez,Maeda,1,0,0,1,0,X,4,CCFX,0.0,2.0,1,b,1
0,Erick Aybar,Maeda,1,0,0,0,0,B,1,B,0.0,0.0,0,b,2
0,Erick Aybar,Maeda,1,0,0,0,0,B,2,BB,1.0,0.0,0,b,2
0,Erick Aybar,Maeda,1,0,0,0,0,C,3,BBC,2.0,0.0,1,b,2
0,Erick Aybar,Maeda,1,0,0,0,0,H,4,BBCH,2.0,1.0,0,b,2
0,Carlos Asuaje,Maeda,1,0,1,0,0,B,1,B,0.0,0.0,0,b,2
0,Carlos Asuaje,Maeda,1,0,1,0,0,X,2,BX,1.0,0.0,1,b,2
0,Luis Torrens,Maeda,1,0,0,1,1,B,1,B,0.0,0.0,0,b,2
0,Luis Torrens,Maeda,1,0,0,1,1,B,2,BB,1.0,0.0,0,b,2
0,Luis Torrens,Maeda,1,0,0,1,1,B,3,BBB,2.0,0.0,0,b,2
0,Luis Torrens,Maeda,1,0,0,1,1,B,4,BBBB,3.0,0.0,0,b,2
0,Jhoulys Chacin,Maeda,1,0,1,1,1,C,1,C,0.0,0.0,1,b,2
0,Jhoulys Chacin,Maeda,1,0,1,1,1,X,2,CX,0.0,1.0,1,b,2
2,Jose Pirela,Maeda,2,0,0,0,1,B,1,B,0.0,0.0,0,b,2
2,Jose Pirela,Maeda,2,0,0,0,1,X,2,BX,1.0,0.0,1,b,2
2,Manuel Margot,Maeda,3,0,0,1,0,C,1,C,0.0,0.0,1,b,2
2,Manuel Margot,Maeda,3,0,0,1,0,X,2,CX,0.0,1.0,1,b,2
2,Cory Spangenberg,Maeda,4,0,0,1,0,B,1,B,0.0,0.0,0,b,2
2,Cory Spangenberg,Maeda,4,0,0,1,0,S,2,BS,1.0,0.0,1,b,2
2,Cory Spangenberg,Maeda,4,0,0,1,0,F,3,BSF,1.0,1.0,1,b,2
2,Cory Spangenberg,Maeda,4,0,0,1,0,B,4,BSFB,1.0,2.0,0,b,2
2,Cory Spangenberg,Maeda,4,0,0,1,0,F,5,BSFBF,2.0,2.0,1,b,2
2,Cory Spangenberg,Maeda,4,0,0,1,0,S,6,BSFBFS,2.0,2.0,1,b,2
0,Hunter Renfroe,Maeda,4,0,0,0,0,B,1,B,0.0,0.0,0,b,3
0,Hunter Renfroe,Maeda,4,0,0,0,0,C,2,BC,1.0,0.0,1,b,3
0,Hunter Renfroe,Maeda,4,0,0,0,0,C,3,BCC,1.0,1.0,1,b,3
0,Hunter Renfroe,Maeda,4,0,0,0,0,B,4,BCCB,1.0,2.0,0,b,3
0,Hunter Renfroe,Maeda,4,0,0,0,0,X,5,BCCBX,2.0,2.0,1,b,3
0,Hector Sanchez,Maeda,4,0,1,0,0,C,1,C,0.0,0.0,1,b,3
0,Hector Sanchez,Maeda,4,0,1,0,0,B,2,CB,0.0,1.0,0,b,3
0,Hector Sanchez,Maeda,4,0,1,0,0,X,3,CBX,1.0,1.0,1,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,F,1,F,0.0,0.0,1,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,B,2,FB,0.0,1.0,0,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,F,3,FBF,1.0,1.0,1,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,B,4,FBFB,1.0,2.0,0,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,F,5,FBFBF,2.0,2.0,1,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,F,6,FBFBFF,2.0,2.0,1,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,F,7,FBFBFFF,2.0,2.0,1,b,3
2,Erick Aybar,Maeda,4,0,0,0,0,X,8,FBFBFFFX,2.0,2.0,1,b,3
0,Carlos Asuaje,Maeda,4,0,0,0,0,C,1,C,0.0,0.0,1,b,4
0,Carlos Asuaje,Maeda,4,0,0,0,0,S,2,CS,0.0,1.0,1,b,4
0,Carlos Asuaje,Maeda,4,0,0,0,0,B,3,CSB,0.0,2.0,0,b,4
0,Carlos Asuaje,Maeda,4,0,0,0,0,B,4,CSBB,1.0,2.0,0,b,4
0,Carlos Asuaje,Maeda,4,0,0,0,0,X,5,CSBBX,2.0,2.0,1,b,4
1,Luis Torrens,Maeda,4,0,0,0,0,C,1,C,0.0,0.0,1,b,4
1,Luis Torrens,Maeda,4,0,0,0,0,B,2,CB,0.0,1.0,0,b,4
1,Luis Torrens,Maeda,4,0,0,0,0,X,3,CBX,1.0,1.0,1,b,4
1,Jhoulys Chacin,Maeda,4,0,1,0,0,X,1,X,0.0,0.0,1,b,4
2,Jose Pirela,Maeda,4,0,0,1,0,B,1,B,0.0,0.0,0,b,4
2,Jose Pirela,Maeda,4,0,0,1,0,X,2,BX,1.0,0.0,1,b,4
0,Whit Merrifield,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
0,Whit Merrifield,Maeda,0,0,0,0,0,S,2,CS,0.0,1.0,1,t,1
0,Whit Merrifield,Maeda,0,0,0,0,0,F,3,CSF,0.0,2.0,1,t,1
0,Whit Merrifield,Maeda,0,0,0,0,0,X,4,CSFX,0.0,2.0,1,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,F,2,CF,0.0,1.0,1,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,F,3,CFF,0.0,2.0,1,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,B,4,CFFB,0.0,2.0,0,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,B,5,CFFBB,1.0,2.0,0,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,F,6,CFFBBF,2.0,2.0,1,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,B,7,CFFBBFB,2.0,2.0,0,t,1
1,Ramon Torres,Maeda,0,0,0,0,0,X,8,CFFBBFBX,3.0,2.0,1,t,1
2,Lorenzo Cain,Maeda,0,0,0,0,0,F,1,F,0.0,0.0,1,t,1
2,Lorenzo Cain,Maeda,0,0,0,0,0,B,2,FB,0.0,1.0,0,t,1
2,Lorenzo Cain,Maeda,0,0,0,0,0,X,3,FBX,1.0,1.0,1,t,1
0,Eric Hosmer,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,2
0,Eric Hosmer,Maeda,0,0,0,0,0,F,2,CF,0.0,1.0,1,t,2
0,Eric Hosmer,Maeda,0,0,0,0,0,B,3,CFB,0.0,2.0,0,t,2
0,Eric Hosmer,Maeda,0,0,0,0,0,S,4,CFBS,1.0,2.0,1,t,2
1,Salvador Perez,Maeda,0,0,0,0,0,F,1,F,0.0,0.0,1,t,2
1,Salvador Perez,Maeda,0,0,0,0,0,X,2,FX,0.0,1.0,1,t,2
1,Mike Moustakas,Maeda,0,0,1,0,0,F,1,F,0.0,0.0,1,t,2
1,Mike Moustakas,Maeda,0,0,1,0,0,S,2,FS,0.0,1.0,1,t,2
1,Mike Moustakas,Maeda,0,0,1,0,0,B,3,FSB,0.0,2.0,0,t,2
1,Mike Moustakas,Maeda,0,0,1,0,0,B,4,FSBB,1.0,2.0,0,t,2
1,Mike Moustakas,Maeda,0,0,1,0,0,S,5,FSBBS,2.0,2.0,1,t,2
2,Alcides Escobar,Maeda,0,0,1,0,0,X,1,X,0.0,0.0,1,t,2
0,Alex Gordon,Maeda,0,0,0,0,0,X,1,X,0.0,0.0,1,t,3
1,Jason Hammel,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,3
1,Jason Hammel,Maeda,0,0,0,0,0,F,2,CF,0.0,1.0,1,t,3
1,Jason Hammel,Maeda,0,0,0,0,0,B,3,CFB,0.0,2.0,0,t,3
1,Jason Hammel,Maeda,0,0,0,0,0,X,4,CFBX,1.0,2.0,1,t,3
2,Whit Merrifield,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,3
2,Whit Merrifield,Maeda,0,0,0,0,0,S,2,BS,1.0,0.0,1,t,3
2,Whit Merrifield,Maeda,0,0,0,0,0,C,3,BSC,1.0,1.0,1,t,3
2,Whit Merrifield,Maeda,0,0,0,0,0,B,4,BSCB,1.0,2.0,0,t,3
2,Whit Merrifield,Maeda,0,0,0,0,0,B,5,BSCBB,2.0,2.0,0,t,3
2,Whit Merrifield,Maeda,0,0,0,0,0,B,6,BSCBBB,3.0,2.0,0,t,3
2,Ramon Torres,Maeda,0,0,1,0,0,B,1,B,0.0,0.0,0,t,3
2,Ramon Torres,Maeda,0,0,0,1,0,B,1,B,0.0,0.0,0,t,3
2,Ramon Torres,Maeda,0,0,0,1,0,B,2,BB,1.0,0.0,0,t,3
2,Ramon Torres,Maeda,0,0,0,1,0,B,3,BBB,2.0,0.0,0,t,3
2,Ramon Torres,Maeda,0,0,0,1,0,C,4,BBBC,3.0,0.0,1,t,3
2,Ramon Torres,Maeda,0,0,0,1,0,C,5,BBBCC,3.0,1.0,1,t,3
2,Ramon Torres,Maeda,0,0,0,1,0,B,6,BBBCCB,3.0,2.0,0,t,3
2,Lorenzo Cain,Maeda,0,0,1,1,0,S,1,S,0.0,0.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,1,1,0,C,2,SC,0.0,1.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,1,1,0,F,3,SCF,0.0,2.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,1,1,0,B,4,SCFB,0.0,2.0,0,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,S,1,S,0.0,0.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,C,2,SC,0.0,1.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,F,3,SCF,0.0,2.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,B,4,SCFB,0.0,2.0,0,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,F,5,SCFBF,1.0,2.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,F,6,SCFBFF,1.0,2.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,F,7,SCFBFFF,1.0,2.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,F,8,SCFBFFFF,1.0,2.0,1,t,3
2,Lorenzo Cain,Maeda,0,0,0,1,1,S,9,SCFBFFFFS,1.0,2.0,1,t,3
0,Eric Hosmer,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,4
0,Eric Hosmer,Maeda,0,0,0,0,0,C,2,BC,1.0,0.0,1,t,4
0,Eric Hosmer,Maeda,0,0,0,0,0,B,3,BCB,1.0,1.0,0,t,4
0,Eric Hosmer,Maeda,0,0,0,0,0,F,4,BCBF,2.0,1.0,1,t,4
0,Eric Hosmer,Maeda,0,0,0,0,0,F,5,BCBFF,2.0,2.0,1,t,4
0,Eric Hosmer,Maeda,0,0,0,0,0,X,6,BCBFFX,2.0,2.0,1,t,4
1,Salvador Perez,Maeda,0,0,0,0,0,S,1,S,0.0,0.0,1,t,4
1,Salvador Perez,Maeda,0,0,0,0,0,F,2,SF,0.0,1.0,1,t,4
1,Salvador Perez,Maeda,0,0,0,0,0,S,3,SFS,0.0,2.0,1,t,4
2,Mike Moustakas,Maeda,0,0,0,0,0,B,1,B,0.0,0.0,0,t,4
2,Mike Moustakas,Maeda,0,0,0,0,0,X,2,BX,1.0,0.0,1,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,B,1,B,0.0,0.0,0,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,B,2,BB,1.0,0.0,0,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,B,3,BBB,2.0,0.0,0,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,F,4,BBBF,3.0,0.0,1,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,C,5,BBBFC,3.0,1.0,1,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,F,6,BBBFCF,3.0,2.0,1,t,4
2,Alcides Escobar,Maeda,0,0,0,1,0,X,7,BBBFCFX,3.0,2.0,1,t,4
2,Alex Gordon,Maeda,1,0,1,0,0,C,1,C,0.0,0.0,1,t,4
2,Alex Gordon,Maeda,1,0,1,0,0,B,2,CB,0.0,1.0,0,t,4
2,Alex Gordon,Maeda,1,0,1,0,0,F,3,CBF,1.0,1.0,1,t,4
2,Alex Gordon,Maeda,1,0,1,0,0,B,4,CBFB,1.0,2.0,0,t,4
0,Alex Gordon,Maeda,1,2,0,0,0,C,1,C,0.0,0.0,1,t,5
0,Alex Gordon,Maeda,1,2,0,0,0,S,2,CS,0.0,1.0,1,t,5
0,Alex Gordon,Maeda,1,2,0,0,0,X,3,CSX,0.0,2.0,1,t,5
0,Jason Hammel,Maeda,1,2,0,1,0,X,1,X,0.0,0.0,1,t,5
1,Whit Merrifield,Maeda,1,2,0,0,1,X,1,X,0.0,0.0,1,t,5
2,Ramon Torres,Maeda,1,2,0,0,1,B,1,B,0.0,0.0,0,t,5
2,Ramon Torres,Maeda,1,2,0,0,1,B,2,BB,1.0,0.0,0,t,5
2,Ramon Torres,Maeda,1,2,0,0,1,F,3,BBF,2.0,0.0,1,t,5
2,Ramon Torres,Maeda,1,2,0,0,1,B,4,BBFB,2.0,1.0,0,t,5
2,Ramon Torres,Maeda,1,2,0,0,1,F,5,BBFBF,3.0,1.0,1,t,5
2,Ramon Torres,Maeda,1,2,0,0,1,S,6,BBFBFS,3.0,2.0,1,t,5
0,Alen Hanson,Maeda,0,1,0,0,0,B,1,B,0.0,0.0,0,b,1
0,Alen Hanson,Maeda,0,1,0,0,0,X,2,BX,1.0,0.0,1,b,1
1,Melky Cabrera,Maeda,0,1,0,0,0,B,1,B,0.0,0.0,0,b,1
1,Melky Cabrera,Maeda,0,1,0,0,0,C,2,BC,1.0,0.0,1,b,1
1,Melky Cabrera,Maeda,0,1,0,0,0,X,3,BCX,1.0,1.0,1,b,1
1,Jos e9 Abreu,Maeda,1,1,0,0,0,B,1,B,0.0,0.0,0,b,1
1,Jos e9 Abreu,Maeda,1,1,0,0,0,X,2,BX,1.0,0.0,1,b,1
2,Avisail Garcia,Maeda,1,1,0,0,0,B,1,B,0.0,0.0,0,b,1
2,Avisail Garcia,Maeda,1,1,0,0,0,C,2,BC,1.0,0.0,1,b,1
2,Avisail Garcia,Maeda,1,1,0,0,0,X,3,BCX,1.0,1.0,1,b,1
0,Matt Davidson,Maeda,1,2,0,0,0,S,1,S,0.0,0.0,1,b,2
0,Matt Davidson,Maeda,1,2,0,0,0,B,2,SB,0.0,1.0,0,b,2
0,Matt Davidson,Maeda,1,2,0,0,0,X,3,SBX,1.0,1.0,1,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,C,1,C,0.0,0.0,1,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,C,2,CC,0.0,1.0,1,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,F,3,CCF,0.0,2.0,1,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,B,4,CCFB,0.0,2.0,0,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,F,5,CCFBF,1.0,2.0,1,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,B,6,CCFBFB,1.0,2.0,0,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,B,7,CCFBFBB,2.0,2.0,0,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,F,8,CCFBFBBF,3.0,2.0,1,b,2
0,Yoan Moncada,Maeda,1,2,1,0,0,B,9,CCFBFBBFB,3.0,2.0,0,b,2
0,Tim Anderson,Maeda,1,2,1,1,0,C,1,C,0.0,0.0,1,b,2
0,Tim Anderson,Maeda,1,2,1,1,0,L,2,CL,0.0,1.0,1,b,2
0,Tim Anderson,Maeda,1,2,1,1,0,X,3,CLX,0.0,2.0,1,b,2
2,Omar Narvaez,Maeda,1,2,0,1,0,C,1,C,0.0,0.0,1,b,2
2,Omar Narvaez,Maeda,1,2,0,1,0,X,2,CX,0.0,1.0,1,b,2
0,Yolmer Sanchez,Maeda,1,2,0,0,0,B,1,B,0.0,0.0,0,b,3
0,Yolmer Sanchez,Maeda,1,2,0,0,0,S,2,BS,1.0,0.0,1,b,3
0,Yolmer Sanchez,Maeda,1,2,0,0,0,X,3,BSX,1.0,1.0,1,b,3
1,Alen Hanson,Maeda,1,2,0,0,0,C,1,C,0.0,0.0,1,b,3
1,Alen Hanson,Maeda,1,2,0,0,0,B,2,CB,0.0,1.0,0,b,3
1,Alen Hanson,Maeda,1,2,0,0,0,X,3,CBX,1.0,1.0,1,b,3
1,Melky Cabrera,Maeda,1,2,1,0,0,F,1,F,0.0,0.0,1,b,3
1,Melky Cabrera,Maeda,1,2,1,0,0,B,2,FB,0.0,1.0,0,b,3
1,Melky Cabrera,Maeda,1,2,1,0,0,C,3,FBC,1.0,1.0,1,b,3
1,Melky Cabrera,Maeda,1,2,1,0,0,B,4,FBCB,1.0,2.0,0,b,3
1,Melky Cabrera,Maeda,1,2,1,0,0,X,5,FBCBX,2.0,2.0,1,b,3
2,Jos e9 Abreu,Maeda,1,2,0,1,0,C,1,C,0.0,0.0,1,b,3
2,Jos e9 Abreu,Maeda,1,2,0,1,0,C,2,CC,0.0,1.0,1,b,3
2,Jos e9 Abreu,Maeda,1,2,0,1,0,B,3,CCB,0.0,2.0,0,b,3
2,Jos e9 Abreu,Maeda,1,2,0,1,0,X,4,CCBX,1.0,2.0,1,b,3
0,Avisail Garcia,Maeda,1,5,0,0,0,B,1,B,0.0,0.0,0,b,4
0,Avisail Garcia,Maeda,1,5,0,0,0,F,2,BF,1.0,0.0,1,b,4
0,Avisail Garcia,Maeda,1,5,0,0,0,F,3,BFF,1.0,1.0,1,b,4
0,Avisail Garcia,Maeda,1,5,0,0,0,B,4,BFFB,1.0,2.0,0,b,4
0,Avisail Garcia,Maeda,1,5,0,0,0,S,5,BFFBS,2.0,2.0,1,b,4
1,Matt Davidson,Maeda,1,5,0,0,0,B,1,B,0.0,0.0,0,b,4
1,Matt Davidson,Maeda,1,5,0,0,0,B,2,BB,1.0,0.0,0,b,4
1,Matt Davidson,Maeda,1,5,0,0,0,B,3,BBB,2.0,0.0,0,b,4
1,Matt Davidson,Maeda,1,5,0,0,0,C,4,BBBC,3.0,0.0,1,b,4
1,Matt Davidson,Maeda,1,5,0,0,0,F,5,BBBCF,3.0,1.0,1,b,4
1,Matt Davidson,Maeda,1,5,0,0,0,T,6,BBBCFT,3.0,2.0,1,b,4
2,Yoan Moncada,Maeda,1,5,0,0,0,S,1,S,0.0,0.0,1,b,4
2,Yoan Moncada,Maeda,1,5,0,0,0,C,2,SC,0.0,1.0,1,b,4
2,Yoan Moncada,Maeda,1,5,0,0,0,B,3,SCB,0.0,2.0,0,b,4
2,Yoan Moncada,Maeda,1,5,0,0,0,B,4,SCBB,1.0,2.0,0,b,4
2,Yoan Moncada,Maeda,1,5,0,0,0,F,5,SCBBF,2.0,2.0,1,b,4
2,Yoan Moncada,Maeda,1,5,0,0,0,X,6,SCBBFX,2.0,2.0,1,b,4
0,Tim Anderson,Maeda,1,5,0,0,0,X,1,X,0.0,0.0,1,b,5
1,Omar Narvaez,Maeda,1,5,0,0,0,B,1,B,0.0,0.0,0,b,5
1,Omar Narvaez,Maeda,1,5,0,0,0,C,2,BC,1.0,0.0,1,b,5
1,Omar Narvaez,Maeda,1,5,0,0,0,B,3,BCB,1.0,1.0,0,b,5
1,Omar Narvaez,Maeda,1,5,0,0,0,C,4,BCBC,2.0,1.0,1,b,5
1,Omar Narvaez,Maeda,1,5,0,0,0,X,5,BCBCX,2.0,2.0,1,b,5
1,Yolmer Sanchez,Maeda,1,5,1,0,0,F,1,F,0.0,0.0,1,b,5
1,Yolmer Sanchez,Maeda,1,5,1,0,0,S,2,FS,0.0,1.0,1,b,5
1,Yolmer Sanchez,Maeda,1,5,1,0,0,B,3,FSB,0.0,2.0,0,b,5
1,Yolmer Sanchez,Maeda,1,5,1,0,0,X,4,FSBX,1.0,2.0,1,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,B,1,B,0.0,0.0,0,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,F,2,BF,1.0,0.0,1,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,B,3,BFB,1.0,1.0,0,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,S,4,BFBS,2.0,1.0,1,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,F,5,BFBSF,2.0,2.0,1,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,B,6,BFBSFB,2.0,2.0,0,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,F,7,BFBSFBF,3.0,2.0,1,b,5
1,Alen Hanson,Maeda,1,5,1,1,0,S,8,BFBSFBFS,3.0,2.0,1,b,5
2,Melky Cabrera,Maeda,1,5,1,1,0,C,1,C,0.0,0.0,1,b,5
2,Melky Cabrera,Maeda,1,5,1,1,0,F,2,CF,0.0,1.0,1,b,5
2,Melky Cabrera,Maeda,1,5,1,1,0,B,3,CFB,0.0,2.0,0,b,5
2,Melky Cabrera,Maeda,1,5,1,1,0,F,4,CFBF,1.0,2.0,1,b,5
2,Melky Cabrera,Maeda,1,5,1,1,0,B,5,CFBFB,1.0,2.0,0,b,5
2,Melky Cabrera,Maeda,1,5,1,1,0,X,6,CFBFBX,2.0,2.0,1,b,5
0,Brian Dozier,Maeda,0,0,0,0,0,X,1,X,0.0,0.0,1,t,1
1,Zack Granite,Maeda,0,0,0,0,0,C,1,C,0.0,0.0,1,t,1
1,Zack Granite,Maeda,0,0,0,0,0,B,2,CB,0.0,1.0,0,t,1
